fishery,Landing_Year,Port,Section,Sample_Date,Species_Code,Length,Total_Fish
CF,2007,Kodiak,Northeast,4/25/2007,142,52,2
CF,2007,Kodiak,Northeast,4/25/2007,142,53,1
CF,2006,Kodiak,Northeast,5/12/2006,142,35,1
CF,2006,Kodiak,Northeast,5/12/2006,142,46,1
CF,2006,Kodiak,Northeast,5/12/2006,142,47,1
CF,2006,Kodiak,Northeast,5/12/2006,142,49,2
CF,2006,Kodiak,Northeast,5/12/2006,142,51,2
CF,2009,Kodiak,Northeast,6/24/2009,142,42,1
CF,2009,Kodiak,Northeast,6/24/2009,142,48,2
CF,2009,Kodiak,Northeast,6/24/2009,142,49,3
CF,2009,Kodiak,Northeast,6/24/2009,142,50,3
CF,2009,Kodiak,Northeast,6/24/2009,142,51,4
CF,2009,Kodiak,Northeast,6/24/2009,142,52,4
CF,2009,Kodiak,Northeast,6/24/2009,142,53,2
CF,2009,Kodiak,Northeast,6/24/2009,142,55,1
CF,2006,Kodiak,Northeast,11/7/2006,142,44,1
CF,2006,Kodiak,Northeast,11/7/2006,142,45,1
CF,2006,Kodiak,Northeast,11/7/2006,142,47,1
CF,2006,Kodiak,Northeast,11/7/2006,142,48,1
CF,2006,Kodiak,Northeast,11/7/2006,142,49,6
CF,2006,Kodiak,Northeast,11/7/2006,142,50,4
CF,2006,Kodiak,Northeast,11/7/2006,142,51,5
CF,2006,Kodiak,Northeast,11/7/2006,142,52,7
CF,2006,Kodiak,Northeast,11/7/2006,142,53,4
CF,2006,Kodiak,Northeast,11/7/2006,142,54,1
CF,2006,Kodiak,Northeast,11/7/2006,142,55,1
CF,2006,Kodiak,Northeast,11/7/2006,142,56,1
CF,2006,Kodiak,Northeast,11/7/2006,142,57,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,34,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,38,2
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,41,2
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,42,4
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,43,2
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,44,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,45,3
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,46,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,47,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,48,5
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,49,5
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,50,7
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,51,5
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,52,5
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,53,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,54,3
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,55,1
CF,2017,Kodiak,Northeast/Eastside,1/6/2017,142,56,1
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,41,2
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,42,5
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,43,1
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,44,4
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,45,3
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,46,4
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,47,6
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,48,8
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,49,6
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,50,5
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,51,2
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,52,3
CF,2006,Kodiak,Northeast/Eastside,3/16/2006,142,55,1
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,43,1
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,44,2
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,45,3
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,46,10
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,47,13
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,48,22
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,49,23
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,50,14
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,51,7
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,52,2
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,53,1
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,54,1
CF,2013,Kodiak,Northeast/Eastside,4/21/2013,142,55,1
CF,2008,Kodiak,Southeast,3/11/2008,142,34,2
CF,2008,Kodiak,Southeast,3/11/2008,142,35,1
CF,2008,Kodiak,Southeast,3/11/2008,142,36,2
CF,2008,Kodiak,Southeast,3/11/2008,142,37,3
CF,2008,Kodiak,Southeast,3/11/2008,142,38,3
CF,2008,Kodiak,Southeast,3/11/2008,142,39,1
CF,2008,Kodiak,Southeast,3/11/2008,142,40,2
CF,2008,Kodiak,Southeast,3/11/2008,142,41,6
CF,2008,Kodiak,Southeast,3/11/2008,142,42,3
CF,2008,Kodiak,Southeast,3/11/2008,142,43,3
CF,2008,Kodiak,Southeast,3/11/2008,142,44,1
CF,2008,Kodiak,Southeast,3/11/2008,142,45,6
CF,2008,Kodiak,Southeast,3/11/2008,142,46,6
CF,2008,Kodiak,Southeast,3/11/2008,142,47,16
CF,2008,Kodiak,Southeast,3/11/2008,142,48,8
CF,2008,Kodiak,Southeast,3/11/2008,142,49,12
CF,2008,Kodiak,Southeast,3/11/2008,142,50,11
CF,2008,Kodiak,Southeast,3/11/2008,142,51,7
CF,2008,Kodiak,Southeast,3/11/2008,142,52,5
CF,2008,Kodiak,Southeast,3/11/2008,142,53,2
CF,2008,Kodiak,Southeast,3/11/2008,142,54,1
CF,2017,Kodiak,Southeast,3/30/2017,142,35,1
CF,2017,Kodiak,Southeast,3/30/2017,142,39,1
CF,2017,Kodiak,Southeast,3/30/2017,142,40,6
CF,2017,Kodiak,Southeast,3/30/2017,142,41,5
CF,2017,Kodiak,Southeast,3/30/2017,142,42,5
CF,2017,Kodiak,Southeast,3/30/2017,142,43,9
CF,2017,Kodiak,Southeast,3/30/2017,142,44,6
CF,2017,Kodiak,Southeast,3/30/2017,142,45,4
CF,2017,Kodiak,Southeast,3/30/2017,142,46,11
CF,2017,Kodiak,Southeast,3/30/2017,142,47,10
CF,2017,Kodiak,Southeast,3/30/2017,142,48,9
CF,2017,Kodiak,Southeast,3/30/2017,142,49,16
CF,2017,Kodiak,Southeast,3/30/2017,142,50,24
CF,2017,Kodiak,Southeast,3/30/2017,142,51,16
CF,2017,Kodiak,Southeast,3/30/2017,142,52,8
CF,2017,Kodiak,Southeast,3/30/2017,142,53,6
CF,2017,Kodiak,Southeast,3/30/2017,142,54,1
CF,2017,Kodiak,Southeast,3/30/2017,142,58,1
CF,2018,Kodiak,Southeast,4/2/2018,142,34,1
CF,2018,Kodiak,Southeast,4/2/2018,142,39,3
CF,2018,Kodiak,Southeast,4/2/2018,142,41,1
CF,2018,Kodiak,Southeast,4/2/2018,142,42,4
CF,2018,Kodiak,Southeast,4/2/2018,142,43,1
CF,2018,Kodiak,Southeast,4/2/2018,142,44,8
CF,2018,Kodiak,Southeast,4/2/2018,142,45,2
CF,2018,Kodiak,Southeast,4/2/2018,142,46,3
CF,2018,Kodiak,Southeast,4/2/2018,142,47,1
CF,2018,Kodiak,Southeast,4/2/2018,142,48,2
CF,2018,Kodiak,Southeast,4/2/2018,142,49,4
CF,2018,Kodiak,Southeast,4/2/2018,142,50,5
CF,2018,Kodiak,Southeast,4/2/2018,142,51,6
CF,2018,Kodiak,Southeast,4/2/2018,142,53,1
CF,2018,AK,Southeast,4/2/2018,142,31,1
CF,2018,AK,Southeast,4/2/2018,142,33,2
CF,2018,AK,Southeast,4/2/2018,142,36,1
CF,2018,AK,Southeast,4/2/2018,142,37,1
CF,2018,AK,Southeast,4/2/2018,142,39,2
CF,2018,AK,Southeast,4/2/2018,142,40,4
CF,2018,AK,Southeast,4/2/2018,142,41,5
CF,2018,AK,Southeast,4/2/2018,142,42,9
CF,2018,AK,Southeast,4/2/2018,142,43,4
CF,2018,AK,Southeast,4/2/2018,142,44,11
CF,2018,AK,Southeast,4/2/2018,142,45,10
CF,2018,AK,Southeast,4/2/2018,142,46,7
CF,2018,AK,Southeast,4/2/2018,142,47,5
CF,2018,AK,Southeast,4/2/2018,142,48,7
CF,2018,AK,Southeast,4/2/2018,142,49,8
CF,2018,AK,Southeast,4/2/2018,142,50,9
CF,2018,AK,Southeast,4/2/2018,142,51,8
CF,2018,AK,Southeast,4/2/2018,142,52,4
CF,2018,AK,Southeast,4/2/2018,142,53,2
CF,2019,Kodiak,Southeast,4/2/2019,142,42,1
CF,2019,Kodiak,Southeast,4/2/2019,142,43,1
CF,2019,Kodiak,Southeast,4/2/2019,142,44,2
CF,2019,Kodiak,Southeast,4/2/2019,142,45,6
CF,2019,Kodiak,Southeast,4/2/2019,142,46,12
CF,2019,Kodiak,Southeast,4/2/2019,142,47,7
CF,2019,Kodiak,Southeast,4/2/2019,142,48,11
CF,2019,Kodiak,Southeast,4/2/2019,142,49,14
CF,2019,Kodiak,Southeast,4/2/2019,142,50,12
CF,2019,Kodiak,Southeast,4/2/2019,142,51,14
CF,2019,Kodiak,Southeast,4/2/2019,142,52,14
CF,2019,Kodiak,Southeast,4/2/2019,142,53,5
CF,2019,Kodiak,Southeast,4/2/2019,142,54,1
CF,2018,Kodiak,Southeast,4/9/2018,142,33,1
CF,2018,Kodiak,Southeast,4/9/2018,142,34,3
CF,2018,Kodiak,Southeast,4/9/2018,142,35,4
CF,2018,Kodiak,Southeast,4/9/2018,142,36,2
CF,2018,Kodiak,Southeast,4/9/2018,142,37,6
CF,2018,Kodiak,Southeast,4/9/2018,142,38,2
CF,2018,Kodiak,Southeast,4/9/2018,142,40,1
CF,2018,Kodiak,Southeast,4/9/2018,142,41,2
CF,2018,Kodiak,Southeast,4/9/2018,142,42,3
CF,2018,Kodiak,Southeast,4/9/2018,142,43,5
CF,2018,Kodiak,Southeast,4/9/2018,142,44,6
CF,2018,Kodiak,Southeast,4/9/2018,142,45,7
CF,2018,Kodiak,Southeast,4/9/2018,142,46,6
CF,2018,Kodiak,Southeast,4/9/2018,142,47,5
CF,2018,Kodiak,Southeast,4/9/2018,142,48,6
CF,2018,Kodiak,Southeast,4/9/2018,142,49,7
CF,2018,Kodiak,Southeast,4/9/2018,142,50,10
CF,2018,Kodiak,Southeast,4/9/2018,142,51,7
CF,2018,Kodiak,Southeast,4/9/2018,142,52,5
CF,2018,Kodiak,Southeast,4/9/2018,142,53,4
CF,2018,Kodiak,Southeast,4/9/2018,142,54,6
CF,2018,Kodiak,Southeast,4/9/2018,142,56,2
CF,2016,Kodiak,Southeast,4/16/2016,142,39,3
CF,2016,Kodiak,Southeast,4/16/2016,142,40,4
CF,2016,Kodiak,Southeast,4/16/2016,142,41,1
CF,2016,Kodiak,Southeast,4/16/2016,142,42,1
CF,2016,Kodiak,Southeast,4/16/2016,142,43,2
CF,2016,Kodiak,Southeast,4/16/2016,142,44,1
CF,2016,Kodiak,Southeast,4/16/2016,142,46,3
CF,2016,Kodiak,Southeast,4/16/2016,142,47,6
CF,2016,Kodiak,Southeast,4/16/2016,142,48,14
CF,2016,Kodiak,Southeast,4/16/2016,142,49,15
CF,2016,Kodiak,Southeast,4/16/2016,142,50,22
CF,2016,Kodiak,Southeast,4/16/2016,142,51,9
CF,2016,Kodiak,Southeast,4/16/2016,142,52,10
CF,2016,Kodiak,Southeast,4/16/2016,142,53,8
CF,2016,Kodiak,Southeast,4/16/2016,142,58,1
CF,2016,Kodiak,Southeast,4/16/2016,142,36,2
CF,2016,Kodiak,Southeast,4/16/2016,142,38,4
CF,2016,Kodiak,Southeast,4/16/2016,142,39,6
CF,2016,Kodiak,Southeast,4/16/2016,142,40,3
CF,2016,Kodiak,Southeast,4/16/2016,142,41,4
CF,2016,Kodiak,Southeast,4/16/2016,142,42,3
CF,2016,Kodiak,Southeast,4/16/2016,142,43,2
CF,2016,Kodiak,Southeast,4/16/2016,142,45,3
CF,2016,Kodiak,Southeast,4/16/2016,142,46,4
CF,2016,Kodiak,Southeast,4/16/2016,142,47,9
CF,2016,Kodiak,Southeast,4/16/2016,142,48,6
CF,2016,Kodiak,Southeast,4/16/2016,142,49,9
CF,2016,Kodiak,Southeast,4/16/2016,142,50,16
CF,2016,Kodiak,Southeast,4/16/2016,142,51,10
CF,2016,Kodiak,Southeast,4/16/2016,142,52,10
CF,2016,Kodiak,Southeast,4/16/2016,142,53,2
CF,2016,Kodiak,Southeast,4/16/2016,142,54,4
CF,2016,Kodiak,Southeast,4/16/2016,142,57,1
CF,2016,Kodiak,Southeast,4/16/2016,142,58,2
CF,2018,AK,Southeast,4/16/2018,142,41,1
CF,2018,AK,Southeast,4/16/2018,142,42,4
CF,2018,AK,Southeast,4/16/2018,142,43,7
CF,2018,AK,Southeast,4/16/2018,142,44,7
CF,2018,AK,Southeast,4/16/2018,142,45,3
CF,2018,AK,Southeast,4/16/2018,142,46,7
CF,2018,AK,Southeast,4/16/2018,142,47,7
CF,2018,AK,Southeast,4/16/2018,142,48,5
CF,2018,AK,Southeast,4/16/2018,142,49,16
CF,2018,AK,Southeast,4/16/2018,142,50,14
CF,2018,AK,Southeast,4/16/2018,142,51,16
CF,2018,AK,Southeast,4/16/2018,142,52,10
CF,2018,AK,Southeast,4/16/2018,142,53,1
CF,2018,AK,Southeast,4/16/2018,142,55,1
CF,2018,Kodiak,Southeast,4/17/2018,142,32,1
CF,2018,Kodiak,Southeast,4/17/2018,142,33,2
CF,2018,Kodiak,Southeast,4/17/2018,142,34,1
CF,2018,Kodiak,Southeast,4/17/2018,142,35,6
CF,2018,Kodiak,Southeast,4/17/2018,142,36,2
CF,2018,Kodiak,Southeast,4/17/2018,142,37,3
CF,2018,Kodiak,Southeast,4/17/2018,142,39,1
CF,2018,Kodiak,Southeast,4/17/2018,142,40,2
CF,2018,Kodiak,Southeast,4/17/2018,142,41,1
CF,2018,Kodiak,Southeast,4/17/2018,142,42,2
CF,2018,Kodiak,Southeast,4/17/2018,142,43,9
CF,2018,Kodiak,Southeast,4/17/2018,142,44,7
CF,2018,Kodiak,Southeast,4/17/2018,142,45,7
CF,2018,Kodiak,Southeast,4/17/2018,142,46,4
CF,2018,Kodiak,Southeast,4/17/2018,142,47,3
CF,2018,Kodiak,Southeast,4/17/2018,142,48,6
CF,2018,Kodiak,Southeast,4/17/2018,142,49,9
CF,2018,Kodiak,Southeast,4/17/2018,142,50,9
CF,2018,Kodiak,Southeast,4/17/2018,142,51,10
CF,2018,Kodiak,Southeast,4/17/2018,142,52,5
CF,2018,Kodiak,Southeast,4/17/2018,142,53,6
CF,2018,Kodiak,Southeast,4/17/2018,142,54,1
CF,2018,Kodiak,Southeast,4/17/2018,142,55,1
CF,2018,Kodiak,Southeast,4/17/2018,142,56,1
CF,2018,Kodiak,Southeast,4/17/2018,142,57,1
CF,2017,Kodiak,Southeast,4/20/2017,142,32,1
CF,2017,Kodiak,Southeast,4/20/2017,142,34,1
CF,2017,Kodiak,Southeast,4/20/2017,142,36,1
CF,2017,Kodiak,Southeast,4/20/2017,142,37,5
CF,2017,Kodiak,Southeast,4/20/2017,142,38,3
CF,2017,Kodiak,Southeast,4/20/2017,142,39,11
CF,2017,Kodiak,Southeast,4/20/2017,142,40,7
CF,2017,Kodiak,Southeast,4/20/2017,142,41,7
CF,2017,Kodiak,Southeast,4/20/2017,142,42,7
CF,2017,Kodiak,Southeast,4/20/2017,142,44,6
CF,2017,Kodiak,Southeast,4/20/2017,142,45,5
CF,2017,Kodiak,Southeast,4/20/2017,142,46,11
CF,2017,Kodiak,Southeast,4/20/2017,142,47,15
CF,2017,Kodiak,Southeast,4/20/2017,142,48,16
CF,2017,Kodiak,Southeast,4/20/2017,142,49,22
CF,2017,Kodiak,Southeast,4/20/2017,142,50,11
CF,2017,Kodiak,Southeast,4/20/2017,142,51,8
CF,2017,Kodiak,Southeast,4/20/2017,142,52,2
CF,2017,Kodiak,Southeast,4/20/2017,142,53,1
CF,2017,Kodiak,Southeast,4/26/2017,142,37,1
CF,2017,Kodiak,Southeast,4/26/2017,142,39,1
CF,2017,Kodiak,Southeast,4/26/2017,142,40,1
CF,2017,Kodiak,Southeast,4/26/2017,142,41,2
CF,2017,Kodiak,Southeast,4/26/2017,142,42,4
CF,2017,Kodiak,Southeast,4/26/2017,142,43,1
CF,2017,Kodiak,Southeast,4/26/2017,142,44,3
CF,2017,Kodiak,Southeast,4/26/2017,142,46,3
CF,2017,Kodiak,Southeast,4/26/2017,142,47,6
CF,2017,Kodiak,Southeast,4/26/2017,142,48,7
CF,2017,Kodiak,Southeast,4/26/2017,142,49,17
CF,2017,Kodiak,Southeast,4/26/2017,142,50,15
CF,2017,Kodiak,Southeast,4/26/2017,142,51,14
CF,2017,Kodiak,Southeast,4/26/2017,142,52,16
CF,2017,Kodiak,Southeast,4/26/2017,142,53,7
CF,2017,Kodiak,Southeast,4/26/2017,142,54,1
CF,2017,Kodiak,Southeast,4/26/2017,142,57,1
CF,2017,Kodiak,Southeast,4/27/2017,142,36,2
CF,2017,Kodiak,Southeast,4/27/2017,142,37,1
CF,2017,Kodiak,Southeast,4/27/2017,142,38,2
CF,2017,Kodiak,Southeast,4/27/2017,142,39,3
CF,2017,Kodiak,Southeast,4/27/2017,142,40,3
CF,2017,Kodiak,Southeast,4/27/2017,142,41,7
CF,2017,Kodiak,Southeast,4/27/2017,142,42,5
CF,2017,Kodiak,Southeast,4/27/2017,142,43,7
CF,2017,Kodiak,Southeast,4/27/2017,142,44,4
CF,2017,Kodiak,Southeast,4/27/2017,142,45,1
CF,2017,Kodiak,Southeast,4/27/2017,142,46,3
CF,2017,Kodiak,Southeast,4/27/2017,142,47,5
CF,2017,Kodiak,Southeast,4/27/2017,142,48,9
CF,2017,Kodiak,Southeast,4/27/2017,142,49,8
CF,2017,Kodiak,Southeast,4/27/2017,142,50,14
CF,2017,Kodiak,Southeast,4/27/2017,142,51,10
CF,2017,Kodiak,Southeast,4/27/2017,142,52,4
CF,2017,Kodiak,Southeast,4/27/2017,142,53,6
CF,2017,Kodiak,Southeast,4/27/2017,142,54,2
CF,2017,Kodiak,Southeast,4/27/2017,142,55,2
CF,2017,Kodiak,Southeast,4/27/2017,142,56,2
CF,2017,Kodiak,Southeast,4/28/2017,142,38,1
CF,2017,Kodiak,Southeast,4/28/2017,142,40,2
CF,2017,Kodiak,Southeast,4/28/2017,142,41,2
CF,2017,Kodiak,Southeast,4/28/2017,142,42,1
CF,2017,Kodiak,Southeast,4/28/2017,142,43,3
CF,2017,Kodiak,Southeast,4/28/2017,142,45,2
CF,2017,Kodiak,Southeast,4/28/2017,142,46,5
CF,2017,Kodiak,Southeast,4/28/2017,142,47,3
CF,2017,Kodiak,Southeast,4/28/2017,142,48,4
CF,2017,Kodiak,Southeast,4/28/2017,142,49,3
CF,2017,Kodiak,Southeast,4/28/2017,142,50,6
CF,2017,Kodiak,Southeast,4/28/2017,142,51,4
CF,2017,Kodiak,Southeast,4/28/2017,142,52,2
CF,2017,Kodiak,Southeast,4/28/2017,142,53,2
CF,2017,Kodiak,Southeast,4/28/2017,142,55,1
CF,2017,Kodiak,Southeast,4/28/2017,142,37,1
CF,2017,Kodiak,Southeast,4/28/2017,142,38,2
CF,2017,Kodiak,Southeast,4/28/2017,142,39,2
CF,2017,Kodiak,Southeast,4/28/2017,142,40,1
CF,2017,Kodiak,Southeast,4/28/2017,142,42,1
CF,2017,Kodiak,Southeast,4/28/2017,142,43,3
CF,2017,Kodiak,Southeast,4/28/2017,142,45,3
CF,2017,Kodiak,Southeast,4/28/2017,142,46,1
CF,2017,Kodiak,Southeast,4/28/2017,142,47,3
CF,2017,Kodiak,Southeast,4/28/2017,142,48,4
CF,2017,Kodiak,Southeast,4/28/2017,142,49,1
CF,2017,Kodiak,Southeast,4/28/2017,142,50,6
CF,2017,Kodiak,Southeast,4/28/2017,142,51,3
CF,2017,Kodiak,Southeast,4/28/2017,142,52,5
CF,2017,Kodiak,Southeast,4/28/2017,142,53,1
CF,2017,Kodiak,Southeast,4/28/2017,142,54,1
CF,2017,Kodiak,Southeast,4/28/2017,142,56,1
CF,2017,Kodiak,Southeast,4/28/2017,142,57,1
CF,2013,Kodiak,Southeast,4/30/2013,142,43,1
CF,2013,Kodiak,Southeast,4/30/2013,142,44,1
CF,2013,Kodiak,Southeast,4/30/2013,142,45,2
CF,2013,Kodiak,Southeast,4/30/2013,142,46,2
CF,2013,Kodiak,Southeast,4/30/2013,142,47,5
CF,2013,Kodiak,Southeast,4/30/2013,142,48,10
CF,2013,Kodiak,Southeast,4/30/2013,142,49,17
CF,2013,Kodiak,Southeast,4/30/2013,142,50,18
CF,2013,Kodiak,Southeast,4/30/2013,142,51,3
CF,2013,Kodiak,Southeast,4/30/2013,142,52,1
CF,2013,Kodiak,Southeast,5/8/2013,142,37,1
CF,2013,Kodiak,Southeast,5/8/2013,142,39,1
CF,2013,Kodiak,Southeast,5/8/2013,142,40,1
CF,2013,Kodiak,Southeast,5/8/2013,142,41,2
CF,2013,Kodiak,Southeast,5/8/2013,142,42,1
CF,2013,Kodiak,Southeast,5/8/2013,142,44,3
CF,2013,Kodiak,Southeast,5/8/2013,142,46,4
CF,2013,Kodiak,Southeast,5/8/2013,142,47,5
CF,2013,Kodiak,Southeast,5/8/2013,142,48,14
CF,2013,Kodiak,Southeast,5/8/2013,142,49,18
CF,2013,Kodiak,Southeast,5/8/2013,142,50,21
CF,2013,Kodiak,Southeast,5/8/2013,142,51,19
CF,2013,Kodiak,Southeast,5/8/2013,142,52,4
CF,2013,Kodiak,Southeast,5/8/2013,142,53,4
CF,2013,Kodiak,Southeast,5/8/2013,142,55,1
CF,2013,Kodiak,Southeast,5/8/2013,142,56,1
CF,2013,Kodiak,Southeast,5/8/2013,142,37,2
CF,2013,Kodiak,Southeast,5/8/2013,142,40,2
CF,2013,Kodiak,Southeast,5/8/2013,142,43,1
CF,2013,Kodiak,Southeast,5/8/2013,142,44,2
CF,2013,Kodiak,Southeast,5/8/2013,142,45,7
CF,2013,Kodiak,Southeast,5/8/2013,142,46,6
CF,2013,Kodiak,Southeast,5/8/2013,142,47,7
CF,2013,Kodiak,Southeast,5/8/2013,142,48,13
CF,2013,Kodiak,Southeast,5/8/2013,142,49,15
CF,2013,Kodiak,Southeast,5/8/2013,142,50,15
CF,2013,Kodiak,Southeast,5/8/2013,142,51,8
CF,2013,Kodiak,Southeast,5/8/2013,142,52,11
CF,2013,Kodiak,Southeast,5/8/2013,142,53,4
CF,2013,Kodiak,Southeast,5/8/2013,142,54,4
CF,2013,Kodiak,Southeast,5/8/2013,142,55,2
CF,2013,Kodiak,Southeast,5/8/2013,142,59,1
CF,2013,Kodiak,Southeast,5/8/2013,142,41,1
CF,2013,Kodiak,Southeast,5/8/2013,142,42,1
CF,2013,Kodiak,Southeast,5/8/2013,142,43,1
CF,2013,Kodiak,Southeast,5/8/2013,142,44,5
CF,2013,Kodiak,Southeast,5/8/2013,142,45,5
CF,2013,Kodiak,Southeast,5/8/2013,142,46,7
CF,2013,Kodiak,Southeast,5/8/2013,142,47,15
CF,2013,Kodiak,Southeast,5/8/2013,142,48,32
CF,2013,Kodiak,Southeast,5/8/2013,142,49,30
CF,2013,Kodiak,Southeast,5/8/2013,142,50,29
CF,2013,Kodiak,Southeast,5/8/2013,142,51,13
CF,2013,Kodiak,Southeast,5/8/2013,142,52,8
CF,2013,Kodiak,Southeast,5/8/2013,142,53,5
CF,2013,Kodiak,Southeast,5/8/2013,142,54,2
CF,2013,Kodiak,Southeast,5/8/2013,142,56,1
CF,2013,Kodiak,Southeast,5/8/2013,142,37,1
CF,2013,Kodiak,Southeast,5/8/2013,142,41,1
CF,2013,Kodiak,Southeast,5/8/2013,142,42,1
CF,2013,Kodiak,Southeast,5/8/2013,142,44,1
CF,2013,Kodiak,Southeast,5/8/2013,142,45,3
CF,2013,Kodiak,Southeast,5/8/2013,142,46,2
CF,2013,Kodiak,Southeast,5/8/2013,142,47,13
CF,2013,Kodiak,Southeast,5/8/2013,142,48,12
CF,2013,Kodiak,Southeast,5/8/2013,142,49,17
CF,2013,Kodiak,Southeast,5/8/2013,142,50,27
CF,2013,Kodiak,Southeast,5/8/2013,142,51,8
CF,2013,Kodiak,Southeast,5/8/2013,142,52,11
CF,2013,Kodiak,Southeast,5/8/2013,142,53,1
CF,2013,Kodiak,Southeast,5/8/2013,142,54,1
CF,2013,Kodiak,Southeast,5/8/2013,142,61,1
CF,2013,Kodiak,Southeast,5/8/2013,142,42,2
CF,2013,Kodiak,Southeast,5/8/2013,142,43,1
CF,2013,Kodiak,Southeast,5/8/2013,142,44,1
CF,2013,Kodiak,Southeast,5/8/2013,142,45,4
CF,2013,Kodiak,Southeast,5/8/2013,142,46,11
CF,2013,Kodiak,Southeast,5/8/2013,142,47,11
CF,2013,Kodiak,Southeast,5/8/2013,142,48,18
CF,2013,Kodiak,Southeast,5/8/2013,142,49,13
CF,2013,Kodiak,Southeast,5/8/2013,142,50,20
CF,2013,Kodiak,Southeast,5/8/2013,142,51,11
CF,2013,Kodiak,Southeast,5/8/2013,142,52,4
CF,2013,Kodiak,Southeast,5/8/2013,142,53,3
CF,2013,Kodiak,Southeast,5/8/2013,142,54,2
CF,2013,Kodiak,Southeast,5/8/2013,142,55,1
CF,2013,Kodiak,Southeast,5/8/2013,142,57,1
CF,2014,Kodiak,Southeast,5/9/2014,142,38,3
CF,2014,Kodiak,Southeast,5/9/2014,142,39,1
CF,2014,Kodiak,Southeast,5/9/2014,142,44,2
CF,2014,Kodiak,Southeast,5/9/2014,142,45,1
CF,2014,Kodiak,Southeast,5/9/2014,142,46,1
CF,2014,Kodiak,Southeast,5/9/2014,142,47,3
CF,2014,Kodiak,Southeast,5/9/2014,142,48,7
CF,2014,Kodiak,Southeast,5/9/2014,142,49,10
CF,2014,Kodiak,Southeast,5/9/2014,142,50,17
CF,2014,Kodiak,Southeast,5/9/2014,142,51,16
CF,2014,Kodiak,Southeast,5/9/2014,142,52,19
CF,2014,Kodiak,Southeast,5/9/2014,142,53,13
CF,2014,Kodiak,Southeast,5/9/2014,142,54,2
CF,2014,Kodiak,Southeast,5/9/2014,142,55,3
CF,2014,Kodiak,Southeast,5/9/2014,142,56,1
CF,2014,Kodiak,Southeast,5/9/2014,142,58,1
CF,2017,Kodiak,Southeast,5/11/2017,142,41,2
CF,2017,Kodiak,Southeast,5/11/2017,142,42,1
CF,2017,Kodiak,Southeast,5/11/2017,142,43,1
CF,2017,Kodiak,Southeast,5/11/2017,142,44,2
CF,2017,Kodiak,Southeast,5/11/2017,142,45,3
CF,2017,Kodiak,Southeast,5/11/2017,142,46,4
CF,2017,Kodiak,Southeast,5/11/2017,142,47,6
CF,2017,Kodiak,Southeast,5/11/2017,142,48,11
CF,2017,Kodiak,Southeast,5/11/2017,142,49,13
CF,2017,Kodiak,Southeast,5/11/2017,142,50,11
CF,2017,Kodiak,Southeast,5/11/2017,142,51,20
CF,2017,Kodiak,Southeast,5/11/2017,142,52,17
CF,2017,Kodiak,Southeast,5/11/2017,142,53,4
CF,2017,Kodiak,Southeast,5/11/2017,142,54,2
CF,2017,Kodiak,Southeast,5/11/2017,142,55,2
CF,2017,Kodiak,Southeast,5/11/2017,142,57,1
